marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
NATUCHIPS,Platano Maduro Familiar NATUCHIPS 135 gr,6180,135,45.78,gr,snacks
BIMBO,Takis Fuego BIMBO 185 gr,6890,185,37.24,gr,snacks
TOSH,PASABOCAS MIX SILVESTRE TOSH 300 gr,16550,300,55.17,gr,snacks
LA ESPECIAL,Maní Con Sal LA ESPECIAL 180 gr,5770,180,32.06,gr,snacks
FRITO LAY,Mani Con Pasas Doy Pack FRITO LAY 200 gr,7170,200,35.85,gr,snacks
SUPER RICAS,Papas Fritas Tomate Picn SUPER RICAS 105 gr,2874,105,27.37,gr,snacks
DUCALES,GTA. X 6 UND PROVOCACION DUCALES 168 Gramo,7550,168,44.94,gr,snacks
TODO RICO,Mezcla Picada TODO RICO 150 gr,4046,150,26.97,gr,snacks
MARGARITA,Papa 12 Und Bbq Paquete MARGARITA 300 gr,21050,300,70.17,gr,snacks
BON BON BUM,Surtido BON BON BUM 456 gr,9030,456,19.8,gr,snacks
FRESCAMPO,Almendra Tajada FRESCAMPO 100 gr,7760,100,77.6,gr,snacks
ALPINA,Snack Queso Holandes ALPINA 23 gr,4655,23,202.39,gr,snacks
RAMO,Tostacos picantes x 200 gr,6410,200,32.05,gr,snacks
MILO,GALLETA SANDWICH MILO 408 gr,7350,408,18.01,gr,snacks
MONTE ROJO,Papas lima limon MONTE ROJO 150 gr,15750,150,105,gr,snacks
NOEL,Galleta mantequilla NOEL 300 gr,8530,300,28.43,gr,snacks
BIMBO,Mini Pandebonos BIMBO 144 gr,10900,144,75.69,gr,snacks
BRIDGE,GALLETA WAFER INDIVIDUAL FRESA BRIDGE 224 gr,6620,224,29.55,gr,snacks
FRESCAMPO,BOCADILLO LONJA DE GUAYABA FRESCAMPO 500 Gramo,5540,500,11.08,gr,snacks
TOSH,Galleta Wafer yogurt Fresa Y Acai 162 g,9030,162,55.74,gr,snacks
FRESCAMPO,Mani Con Pasas FRESCAMPO 200 gr,3810,200,19.05,gr,snacks
MARGARITA,Papa Receta Clasica Sal Marina MARGARITA 250 gr,12100,250,48.4,gr,snacks
JET,Chocolatina Cruji JET 132 gr,8040,132,60.91,gr,snacks
FERRERO ROCHER,ESTUCHE BOMBONES FERRERO ROCHER 100 Gramo,21650,100,216.5,gr,snacks
TOSH,GALLETA AVENA CHOCOLATE TOSH 180 Gramo,9350,180,51.94,gr,snacks
MARGARITA,Papas Sensaciones Pollo Teriya MARGARITA 120 gr,7730,120,64.42,gr,snacks
FESTIVAL,Galleta Recreo FESTIVAL 648 gr,11650,648,17.98,gr,snacks
COLOMBINA,Confite Fruticas Surtido COLOMBINA 200 gr,3840,200,19.2,gr,snacks
BRIDGE,GALLETA WAFER AREQUIPE INDIVID BRIDGE 240 gr,6050,240,25.21,gr,snacks
SUPER RICAS,Papas Fritas Bbq SUPER RICAS 115 gr,3276,115,28.49,gr,snacks
SUPER RICAS,Papas Fritas Limón Pmta SUPER RICAS 105 gr,2874,105,27.37,gr,snacks
FRESCAMPO,Mani Salado FRESCAMPO 200 gr,4390,200,21.95,gr,snacks
ALPINA,Snack Queso Parmesano ALPINA 23 gr,4655,23,202.39,gr,snacks
MARGARITA,Papas Crema Cebolla MARGARITA 110 gr,6440,110,58.55,gr,snacks
NOEL,Gall Navidad Octogonal Surtida NOEL 273 gr,23250,273,85.16,gr,snacks
DETODITO,Pasab Limon Limon DETODITO 165 gr,7000,165,42.42,gr,snacks
TAEQ,CRISPETAS SURTIDAS TAEQ 122 gr,7660,122,62.79,gr,snacks
CHIPS AHOY,Galletas Dulces CHIPS AHOY 270 gr,8190,270,30.33,gr,snacks
PRINGLES,PAPAS ORIGINAL PRINGLES 37 gr,5300,37,143.24,gr,snacks
LA ESPECIAL,Pasabocas Yogurt Mix LA ESPECIAL 150 gr,6710,150,44.73,gr,snacks
MANIMOTO,Maní Moto Natural X12 MANIMOTO 528 gr,17500,528,33.14,gr,snacks
JET,Burbuja Arequipe Coco JET 132 gr,7780,132,58.94,gr,snacks
CHOCMELOS,Masmelos Bandeja X 133 Gr CHOCMELOS 133 gr,7230,133,54.36,gr,snacks
EL NOGAL,UVA PASA EL NOGAL 200 gr,6090,200,30.45,gr,snacks
YUPI,Pasabocas Divertidos Diver Pack YUPI 483 gr,16750,483,34.68,gr,snacks
FRITO LAY,Mani Pasas FRITO LAY 400 gr,13100,400,32.75,gr,snacks
MARGARITA,Papa Receta Clasica Alitas Bbq MARGARITA 120 gr,7280,120,60.67,gr,snacks
LA ESPECIAL,Pasabocas Mani Miel LA ESPECIAL 180 gr,6220,180,34.56,gr,snacks
MILLOWS,Masmelos Surtido. MILLOWS 145 gr,5510,145,38,gr,snacks
COFFEE DELIGHT,Conf Blsa X50 COFFEE DELIGHT 190 gr,6450,190,33.95,gr,snacks
MILO,NUGGETS X 8 UND LONCHERA MILO 160 gr,10325,160,64.53,gr,snacks
TRIDENT,Chicle Botellas Cereza 35s TRIDENT 50 gr,8580,50,171.6,gr,snacks
PIAZZA,BANDEJA AREQUIPE PIAZZA 45 gr,3300,45,73.33,gr,snacks
POPETAS,CRISPETAS 6 UND CARAMELO POPETAS 266.4 gr,9550,266,35.85,gr,snacks
FRESCAMPO,BOCADILLO ROLLITOS CON AREQUIP FRESCAMPO 280 Gramo,9460,280,33.79,gr,snacks
FRESCAMPO,Nachos Naturales FRESCAMPO 180 gr,2560,180,14.22,gr,snacks
LA VICTORIA,Papas Fritas Fosforito Natural LA VICTORIA 200 gr,5110,200,25.55,gr,snacks
BON BON BUM,CEREZA INTENSA BON BON BUM 456 gr,9030,456,19.8,gr,snacks
TOSH,Pasabocas Mix Vegetales TOSH 168 gr,15500,168,92.26,gr,snacks
MARGARITA,Papa Receta Clasica Alitas Bbq MARGARITA 228 gr,17650,228,77.41,gr,snacks
COFFEE DELIGHT,Caramelo Blando Con Cafe x 100 COFFEE DELIGHT 430 gr,13200,430,30.7,gr,snacks
LA ESPECIAL,Pasabocas Maní Pasas LA ESPECIAL 400 gr,9880,400,24.7,gr,snacks
FRESCAMPO,BOCADILLO LARGUITOS FRESCAMPO 325 Gramo,6900,325,21.23,gr,snacks
EXITO MARCA PROPIA,Galletas Wafer Vainilla EXITO MARCA PROPIA 432 gr,5990,432,13.87,gr,snacks
HALLS,9S Extrastrong Lyptus HALLS 25.2 gr,1650,25,65.48,gr,snacks
CHOCOBREAK,Chocolates Rellenos CHOCOBREAK 250 gr,10700,250,42.8,gr,snacks
TOSH,GALLETA AVENA MANZANA MANI TOSH 180 Gramo,9620,180,53.44,gr,snacks
DORITOS,Pasabocas Flamin Hot DORITOS 175 gr,7850,175,44.86,gr,snacks
TOSH,Pasabocas Arroz Chia Y Ajonjol TOSH 168 gr,15500,168,92.26,gr,snacks
M&M,Chocolate con maní M&M 49.3 gr,5390,49,109.33,gr,snacks
RIZADAS,Papas Fritas Mayonesa RIZADAS 105 gr,4870,105,46.38,gr,snacks
RAMO,Maizitos natural x 215 gr,5850,215,27.21,gr,snacks
ALQUERIA,Arequipe 240 gr + caja 8 obleas ALQUERIA 336 gr,19050,336,56.7,gr,snacks
FRESCAMPO,Ciruelas Pasas FRESCAMPO 400 gr,23400,400,58.5,gr,snacks
MILO,GALLETA SANDUCHE CHOCOLECHE MILO 408 gr,6916,408,16.95,gr,snacks
FRUNAS,Tubo FRUNAS 120 gr,3430,120,28.58,gr,snacks
TOSH,ARANDANOS TOSH 300 gr,14350,300,47.83,gr,snacks
RAMO,Crispetas Dulces Saladitas RAMO 110 gr,4750,110,43.18,gr,snacks
TRULULU,Gomas Gusanos Acidos TRULULU 120 gr,3680,120,30.67,gr,snacks
BRIDGE,GALLETA WAFER TACO VAINILLA BRIDGE 151 gr,4260,151,28.21,gr,snacks
COLOMBINA,Quimbaya Bandeja Wafer COLOMBINA 51.6 gr,3430,52,66.47,gr,snacks
DEDITOS,CHOCOLATES RECUBIERT DEDITOS 184 gr,11850,184,64.4,gr,snacks
MILO,Chocointense Recubierta MILO 360 gr,5649,360,15.69,gr,snacks
LA ESPECIAL,Mezcla De Nueces LA ESPECIAL 180 gr,8620,180,47.89,gr,snacks
TODO RICO,Mezcla Criollo Aji TODO RICO 150 gr,4158,150,27.72,gr,snacks
TRIDENT,EVUP WATERMELON HIJO TRIDENT 30.6 gr,4120,31,134.64,gr,snacks
MANIMOTO,Mani Limon MANIMOTO 170 gr,5150,170,30.29,gr,snacks
MANITOBA,Arandanos MANITOBA 300 gr,15600,300,52,gr,snacks
EKONO,Papa Fosforito EKONO 400 gr,9750,400,24.38,gr,snacks
RIZADAS,PAPA RIZADA MAYONESA RIZADAS 250 gr,7230,250,28.92,gr,snacks
MILO,GALLETA ANILLO CREMA CHOC. MILO 390 gr,6818,390,17.48,gr,snacks
CHOKIS,Galleta Chispas Black CHOKIS 222 gr,9240,222,41.62,gr,snacks
FRESCAMPO,Pasabocas Fosforitos FRESCAMPO 200 gr,7430,200,37.15,gr,snacks
ACT II,PALOMITAS EXTRA MANTEQUILLA ACT II 91 gr,5360,91,58.9,gr,snacks
PIAZZA,BARQUILLO VAINILLA PIAZZA 45 gr,3160,45,70.22,gr,snacks
DETODITO,Mezcla Flamin Hot DETODITO 140 gr,8050,140,57.5,gr,snacks
TRIDENT,EVUP FRESHMINT TRIDENT 30.6 gr,3450,31,112.75,gr,snacks
BIMBO,Takis Xplosion BIMBO 45 gr,2350,45,52.22,gr,snacks
JUMBO,Choco Minis Surt JUMBO 292 gr,20250,292,69.35,gr,snacks
POPETAS,Crispetas Maiz Caramelo Manteq POPETAS 226 gr,11300,226,50,gr,snacks
BON BON BUM,BON BON SURTIDO TROPICAL BON BON BUM 456 gr,9030,456,19.8,gr,snacks
TAEQ,BARRA CHOCOLATE AMARGO AL 75% TAEQ 75 gr,3904,75,52.05,gr,snacks
POPETAS,Crispetas Maiz Caramelo Qso Fa POPETAS 135 gr,4240,135,31.41,gr,snacks
PIRULITO,Surtidos PIRULITO 216 gr,5070,216,23.47,gr,snacks
OREO,Galletas Original Rollo OREO 108 gr,2460,108,22.78,gr,snacks
TRULULU,Calendario de Navidad TRULULU 186 gr,22300,186,119.89,gr,snacks
SUPERCOCO,Turron supercoco Paq x 50 unds 250 g,9070,250,36.28,gr,snacks
COLOMBINA,GALLETA WAFER MAX VAINILLA BSA COLOMBINA 432 gr,9480,432,21.94,gr,snacks
LA ESPECIAL,Pasabocas Maní con Sal LA ESPECIAL 40 gr,1770,40,44.25,gr,snacks
TRIDENT,CHICLETS MENTA TRIDENT 30.6 gr,4120,31,134.64,gr,snacks
MONTE ROJO,PAPA LIMON MONTE ROJO 115 gr,7940,115,69.04,gr,snacks
MILO,GALLETA ANILLO CREMA CHOC. MILO 390 gr,6818,390,17.48,gr,snacks
CHOKIS,Galleta Chispas Black CHOKIS 222 gr,9240,222,41.62,gr,snacks
FRESCAMPO,Pasabocas Fosforitos FRESCAMPO 200 gr,7430,200,37.15,gr,snacks
ACT II,PALOMITAS EXTRA MANTEQUILLA ACT II 91 gr,5360,91,58.9,gr,snacks
PIAZZA,BARQUILLO VAINILLA PIAZZA 45 gr,3160,45,70.22,gr,snacks
DETODITO,Mezcla Flamin Hot DETODITO 140 gr,8050,140,57.5,gr,snacks
TRIDENT,EVUP FRESHMINT TRIDENT 30.6 gr,3450,31,112.75,gr,snacks
BIMBO,Takis Xplosion BIMBO 45 gr,2350,45,52.22,gr,snacks
JUMBO,Choco Minis Surt JUMBO 292 gr,20250,292,69.35,gr,snacks
POPETAS,Crispetas Maiz Caramelo Manteq POPETAS 226 gr,11300,226,50,gr,snacks
BON BON BUM,BON BON SURTIDO TROPICAL BON BON BUM 456 gr,9030,456,19.8,gr,snacks
TAEQ,BARRA CHOCOLATE AMARGO AL 75% TAEQ 75 gr,3904,75,52.05,gr,snacks
POPETAS,Crispetas Maiz Caramelo Qso Fa POPETAS 135 gr,4240,135,31.41,gr,snacks
PIRULITO,Surtidos PIRULITO 216 gr,5070,216,23.47,gr,snacks
OREO,Galletas Original Rollo OREO 108 gr,2460,108,22.78,gr,snacks
TRULULU,Calendario de Navidad TRULULU 186 gr,22300,186,119.89,gr,snacks
SUPERCOCO,Turron supercoco Paq x 50 unds 250 g,9070,250,36.28,gr,snacks
COLOMBINA,GALLETA WAFER MAX VAINILLA BSA COLOMBINA 432 gr,9480,432,21.94,gr,snacks
LA ESPECIAL,Pasabocas Maní con Sal LA ESPECIAL 40 gr,1770,40,44.25,gr,snacks
TRIDENT,CHICLETS MENTA TRIDENT 30.6 gr,4120,31,134.64,gr,snacks
MONTE ROJO,PAPA LIMON MONTE ROJO 115 gr,7940,115,69.04,gr,snacks
ACT II,ACT 3PCK NATURAL ACT II 273 gr,14800,273,54.21,gr,snacks
SANTANDER,CHOCOLATE 70 CACAO SANTANDER 70 gr,8030,70,114.71,gr,snacks
TOSTI PIZZA,TOSTIAREPA TOSTI PIZZA 150 gr,3400,150,22.67,gr,snacks
LA ESPECIAL,Pasabocas Yogurt Mix LA ESPECIAL 35 gr,1790,35,51.14,gr,snacks
KINDER,chocolate kinder bueno tripack 129 gr,15650,129,121.32,gr,snacks
FRITO LAY,Mani Sal FRITO LAY 400 gr,11850,400,29.63,gr,snacks
EL NOGAL,COCO DESHIDRATADO EL NOGAL 250 gr,8890,250,35.56,gr,snacks
TAEQ,Mani Light En Sodio TAEQ 50 gr,1460,50,29.2,gr,snacks
NATURELA,ROSQUILLA X6 UND INTEGRAL ARRO NATURELA 240 gr,20650,240,86.04,gr,snacks
PRINGLES,Papas Original Bonus PRINGLES 149 gr,13750,149,92.28,gr,snacks
DORITOS,Pasabocas Maiz Dinami Limon Ta DORITOS 200 gr,7280,200,36.4,gr,snacks
M&M,Chocolate milk M&M 47.9 gr,4410,48,92.07,gr,snacks
MARGARITA,Papa Clasic Limon Y Pimienta MARGARITA 115 gr,7210,115,62.7,gr,snacks
FRESCAMPO,Mani Salado FRESCAMPO 50 gr,1410,50,28.2,gr,snacks
TAEQ,BESITO DE YUCA SIN GLUTEN TAEQ 120 gr,13000,120,108.33,gr,snacks
PRINGLES,PAPAS ORIGINAL PRINGLES 124 gr,13750,124,110.89,gr,snacks
MONTE ROJO,PAPAS BBQ DULCE MONTE ROJO 115 gr,7940,115,69.04,gr,snacks
EXITO MARCA PROPIA,GALLETAS CREMADAS CHOCOLATE EXITO MARCA PROPIA 408 gr,5450,408,13.36,gr,snacks
LA ESPECIAL,Mani Limon LA ESPECIAL 132 gr,4490,132,34.02,gr,snacks
RIZADAS,Papas Fritas Limón RIZADAS 105 gr,4870,105,46.38,gr,snacks
PRINGLES,Papas Cebolla Bonus PRINGLES 158 gr,13750,158,87.03,gr,snacks
TOSH,PASABOCAS MIX NUECES SEMILLAS DOYPAC TOSH 250 Gramo,16350,250,65.4,gr,snacks
KIT KAT,Deditos Galletas Chocolate KIT KAT 41.5 gr,3750,42,90.36,gr,snacks
TODO RICO,Mezcla Papa Criollo TODO RICO 45 gr,1617,45,35.93,gr,snacks
EL NOGAL,UVA PASA EL NOGAL 400 gr,11050,400,27.63,gr,snacks
EXITO MARCA PROPIA,Galletas Wafer Chocolate EXITO MARCA PROPIA 432 gr,5990,432,13.87,gr,snacks
TAEQ,ALMENDRAS TOSTADAS CON SAL TAEQ 30 gr,4210,30,140.33,gr,snacks
COLOMBINA,Confite Menta Helada x 50 U COLOMBINA 200 gr,5640,200,28.2,gr,snacks
TAEQ,Almendras Saladas 400 gr,27500,400,68.75,gr,snacks
COCOSETTE,SANDWICH COCOSETTE 438 gr,9770,438,22.31,gr,snacks
EL NOGAL,AJONJOLI DESHIDRATADO EL NOGAL 250 gr,10650,250,42.6,gr,snacks
FRITO LAY,Mani Salado Doy Pack FRITO LAY 200 gr,6050,200,30.25,gr,snacks
ALPINA,Snack Queso Sopo ALPINA 23 gr,4655,23,202.39,gr,snacks
CHEETOS,Extruido Maiz Flamin Hot CHEETOS 75 gr,2047,75,27.29,gr,snacks
GRISSLY,Dulces Gomas Aros GRISSLY 80 gr,2680,80,33.5,gr,snacks
TOSH,Pasabocas Arroz Parmesano TOSH 168 gr,15550,168,92.56,gr,snacks
LA ESPECIAL,Pasabocas Recubierto LA ESPECIAL 140 gr,4280,140,30.57,gr,snacks
CASINO MARCA EXCLUSIVA,CHOCOLATE 85% CACAO CASINO MARCA EXCLUSIVA 100 gr,6090,100,60.9,gr,snacks
MONTE ROJO,PAPAS SAL ROSADA DEL HIMALAYA MONTE ROJO 115 gr,7940,115,69.04,gr,snacks
AZTECA,Nachos Naturales AZTECA 180 gr,6180,180,34.33,gr,snacks
ITALO,Goma Moritas ITALO 200 gr,5470,200,27.35,gr,snacks
FRITO LAY,Extruidos Maiz Queso FRITO LAY 80 gr,2890,80,36.13,gr,snacks
MONTE ROJO,PACK X 12 SURTIDO MONTE ROJO 305 gr,27750,305,90.98,gr,snacks
RAMO,Hojuelas Platano Verde X12 Und RAMO 336 gr,14800,336,44.05,gr,snacks
KINDER,Huevo Joy Bipack Nina KINDER 40 gr,11100,40,277.5,gr,snacks
FRESCAMPO,BOCADILLO TUMES MANJAR FRESCAMPO 320 Gramo,6960,320,21.75,gr,snacks
HERSHEYS,CHOCOLATE COOKIES N CREME HERSHEYS 43 gr,2992,43,69.58,gr,snacks
FRESCAMPO,BOCADILLO EN TROCITOS FRESCAMPO 300 Gramo,6990,300,23.3,gr,snacks
ACT II,ACT 3PCK EXT MLL ACT II 273 gr,14800,273,54.21,gr,snacks
DETODITO,Mezcla Bbq DETODITO 290 gr,11700,290,40.34,gr,snacks
SEGALCO,SNCAKS QUINUACLUB NATURAL SEGALCO 72 gr,10550,72,146.53,gr,snacks
LA ESPECIAL,MAIZ TOSTADO DOY PACK LA ESPECIAL 160 gr,6560,160,41,gr,snacks
DORITOS,Pasabocas de Maíz Sabor Limón Taquero DORITOS 50 gr,3120,50,62.4,gr,snacks
TRIDENT,Goma de Mascar Menta $Esp Und. TRIDENT 61.2 gr,6450,61,105.39,gr,snacks
KIBO,Chips De Lentejas Queso Ros KIBO 112 gr,10150,112,90.63,gr,snacks
KINDER,Huevo Joy Bipack Nino KINDER 40 gr,11100,40,277.5,gr,snacks
MILLOWS,Masmelos Fogata MILLOWS 145 gr,5510,145,38,gr,snacks
JET,Chocolatina Wafer Arequip Coco JET 132 gr,5320,132,40.3,gr,snacks
MARGARITA,Papa Sensaciones Paprika MARGARITA 120 gr,7730,120,64.42,gr,snacks
LA ESPECIAL,PASABOCAS LIMON PIMIENTA LA ESPECIAL 40 gr,1760,40,44,gr,snacks
BIMBO,Takis Original BIMBO 45 gr,2350,45,52.22,gr,snacks
RIZADAS,Papas Fritas Tomate RIZADAS 105 gr,4870,105,46.38,gr,snacks
FERRERO ROCHER,ROCHER T12 FERRERO ROCHER 150 Gramo,33750,150,225,gr,snacks
NATURE'S HEART,ARANDANO DELEITE SIN AZUCAR NATURES HEART 200 gr,14600,200,73,gr,snacks
FRESCAMPO,CHICHARRON FRESCAMPO 132 gr,15750,132,119.32,gr,snacks
JUMBO,Chocolate Blanco X3Und Flow JUMBO 144 gr,5780,144,40.14,gr,snacks
DETODITO,Mezcla Natural DETODITO 290 gr,11700,290,40.34,gr,snacks
CHOCLITOS,Snack Maiz Picante CHOCLITOS 190 gr,7070,190,37.21,gr,snacks
TOSH,GALLETA AVENA MIEL AJONJOLI TOSH 180 Gramo,9620,180,53.44,gr,snacks
TRULULU,GOMAS EMPAQUES SURTIDOS TRULULU 288 gr,9760,288,33.89,gr,snacks
TRULULU,GOMITAS OSOS SABORES FRUTALES TRULULU 120 gr,3730,120,31.08,gr,snacks
TAEQ,Nueces Mixtas TAEQ 40 gr,1650,40,41.25,gr,snacks
MANIMOTO,Mani Limon MANIMOTO 42 gr,1460,42,34.76,gr,snacks
MORENITAS,GALLETA RECUBIERTA MORENITAS 210 gr,11400,210,54.29,gr,snacks
EL NOGAL,ALMENDRAS EL NOGAL 100 gr,10750,100,107.5,gr,snacks
CHOCOLYNE,CHOCOLATINA CAJA CHOCOLYNE 144 gr,10360,144,71.94,gr,snacks
SUPER RICAS,PAPAS CASCARA NATURAL SUPER RICAS 210 gr,7860,210,37.43,gr,snacks
TRULULU,SURTIDO BARRILETE + LOKIÑO TRULULU 380 gr,8360,380,22,gr,snacks
FRITO LAY,Chicharron Gigante Americano FRITO LAY 100 gr,10500,100,105,gr,snacks
COFFEE DELIGHT,Confite Coffe Delight COFFEE DELIGHT 380 gr,11300,380,29.74,gr,snacks
KIBO,Chips De Lentejas Sal Marina KIBO 112 gr,10100,112,90.18,gr,snacks
ROYAL DANSK,Galleta Butter Cookies x 454 gr,41000,454,90.31,gr,snacks
FERRERO ROCHER,ROCHER T4 FERRERO ROCHER 50 gr,9700,50,194,gr,snacks
JUMBO,Chocolate X3Und Flow JUMBO 144 gr,5420,144,37.64,gr,snacks
OREO,Galletas Cookies Cream OREO 432 gr,7987,432,18.49,gr,snacks
PRINGLES,Papas Queso Bonus PRINGLES 158 gr,13750,158,87.03,gr,snacks
MONTE ROJO,NACHOS SAL MARINA MONTE ROJO 180 gr,7150,180,39.72,gr,snacks
TURBANA CHIPS,PLATANITO NATURAL TURBANA CHIPS 95 gr,2970,95,31.26,gr,snacks
BUBBALOO SPARKIES,Bubbaloo Spk Surtido x 25 g,1190,25,47.6,gr,snacks
DON CHICHARRON,Chicharron DON CHICHARRON 140 gr,16700,140,119.29,gr,snacks
TRIDENT,Goma Mascar Citrus Gamers TRIDENT 37.8 gr,8500,38,224.87,gr,snacks
TAEQ,CRISPETAS SAL MARINA TAEQ 100 gr,6470,100,64.7,gr,snacks
MANITOBA,Mani Chocolate MANITOBA 50 gr,2590,50,51.8,gr,snacks
SNICKERS,Barra de chocolate singles SNICKERS 52.7 gr,3670,53,69.64,gr,snacks
BIMBO,Takis Original BIMBO 185 gr,6890,185,37.24,gr,snacks
JUMBO,Chocolatina Jumbo Craker 200 Gramo,9170,201,45.62,gr,snacks
MANITOBA,Mix Original MANITOBA 400 gr,19200,400,48,gr,snacks
JUMBO,Chocolatina Doble Doble JUMBO 180 gr,8840,180,49.11,gr,snacks
ACT II,PALOMITAS NATURAL ACT II 91 gr,5450,91,59.89,gr,snacks
MARGARITA,Papas Flamin Hot MARGARITA 105 gr,5210,105,49.62,gr,snacks
GRISSLY,Gomas Clasica GRISSLY 400 gr,8660,400,21.65,gr,snacks
COLOMBINA,Gomas 100% Colageno COLOMBINA 72 gr,3680,72,51.11,gr,snacks
JUMBO,Chocolatina Mani,2730,40,68.25,gr,snacks
DETODITO,Bbq Paqueton DETODITO 45 gr,2810,45,62.44,gr,snacks
TRIDENT,Goma Mascar Yerbabuena Und TRIDENT 30.6 gr,3940,31,128.76,gr,snacks
PRINGLES,PAPAS BARBACOA PRINGLES 124 gr,13400,124,108.06,gr,snacks
TODO RICO,Mezcla Chicharron Papas Fritas Tajaditas TODO RICO 220 gr,8590,220,39.05,gr,snacks
SANTANDER,CHOCOLATE 65 CACAO SANTANDER 70 gr,8030,70,114.71,gr,snacks
TRIDENT,Chicle Botellas Menta 35s TRIDENT 49 gr,8500,49,173.47,gr,snacks
SUPERCOCO,TIRUDITO 15 UND SUPERCOCO 120 gr,4040,120,33.67,gr,snacks
EXITO MARCA PROPIA,Crispetas Dulces y Saladas EXITO MARCA PROPIA 156 gr,4680,156,30,gr,snacks
PIAZZA,Galletas barquillos PIAZZA 120 gr,12450,120,103.75,gr,snacks
EL NOGAL,CIRUELA SIN SEMILLA EL NOGAL 400 gr,26700,400,66.75,gr,snacks
NOEL,Galleta surtido blanco NOEL 125 gr,12150,125,97.2,gr,snacks
TOSH,Pita Chips Cebolla Caramelizad TOSH 156 gr,12850,156,82.37,gr,snacks
TOSH,Pasabocas Pistachos Tostados TOSH 80 gr,13050,80,163.13,gr,snacks
MONTE ROJO,YUCAS CON SAL MARINA MONTE ROJO 110 gr,8410,110,76.45,gr,snacks
MARGARITA,Papa Receta Clasica Alitas Bbq MARGARITA 250 gr,12100,250,48.4,gr,snacks
CHEFRITO,TROCIPOLLO FAMILIAR CHEFRITO 130 gr,2980,130,22.92,gr,snacks
LA ESPECIAL,Pasabocas Mezcla De Nueces U LA ESPECIAL 40 gr,2240,40,56,gr,snacks
TRIDENT,BUBBLE COOL TRIDENT 30.6 gr,4120,31,134.64,gr,snacks
TROLLI,Gomas Gelatina Ninja Relle Liq TROLLI 60 gr,2080,60,34.67,gr,snacks
GRECO,Galleta Almendra Kurabie GRECO 200 gr,12800,200,64,gr,snacks
JET,CHOCOLATINA SURTIDO JET 291 gr,16100,291,55.33,gr,snacks
SM,Chicharrones 100 gr,13000,100,130,gr,snacks
CHAO,MENTA SABORES SURTIDO CHAO 200 gr,6020,200,30.1,gr,snacks
MILO,NUGGETS MILO 40 gr,2373,40,59.33,gr,snacks
TAEQ,Six Pack Rosquitas de Yuca TAEQ 90 gr,7610,90,84.56,gr,snacks
BIANCHI,CARAMELO D LECH RELLENO CHOCOL BIANCHI 267 gr,6020,267,22.55,gr,snacks
TAEQ,CRISPETAS DULCES Y SALADAS TAEQ 125 gr,5830,125,46.64,gr,snacks
TOZINETAS FRED,PASABOCAS TOCINETAS TOZINETAS FRED 100 gr,4050,100,40.5,gr,snacks
BRIDGE,GALLETA WAFER TACO AREQUIPE BRIDGE 151 gr,5110,151,33.84,gr,snacks
DORITOS,Pasabocas de Maíz Sabor Picante y Limón DORITOS 50 gr,3120,50,62.4,gr,snacks
FRITO LAY,Extruidos Maiz Queso FRITO LAY 150 gr,4520,150,30.13,gr,snacks
HERSHEYS,Chocolates Kisses Mkc HERSHEYS 70 gr,8925,70,127.5,gr,snacks
LA ESPECIAL,Mani Kraks Limon Display LA ESPECIAL 384 gr,15200,384,39.58,gr,snacks
VALOR MARCA EXCLUSIVA,CHOC NEGRO 70% SIN AZUCAR VALOR MARCA EXCLUSIVA 100 gr,12450,100,124.5,gr,snacks
RAMO,Hojuelas Platano Madur X12 Und RAMO 336 gr,14800,336,44.05,gr,snacks
CHEFRITO,TROCIPOLLO COMBO 8 UND CHEFRITO 320 gr,11450,320,35.78,gr,snacks
ITALO,Almendra Sin Azucar ITALO 50 gr,7350,50,147,gr,snacks
BON BON BUM,CARAMELO BLANDO BON BON BUM 180 gr,4800,180,26.67,gr,snacks
MANIMOTO,Maní Moto Natural MANIMOTO 44 gr,1460,44,33.18,gr,snacks
CHOCMELOS,Bandeja CHOCMELOS 57 gr,3150,57,55.26,gr,snacks
JUMBO,Chocolatina N.5 Bandejax6Un JUMBO 240 gr,18400,240,76.67,gr,snacks
NATURE'S HEART,Mezclas de nueces NATURES HEART 300 gr,27600,300,92,gr,snacks
FRITO LAY,Chokis 16 Und Display FRITO LAY 304 gr,26150,304,86.02,gr,snacks
JUMBO,Chocolatina Pistacho Und JUMBO 180 gr,9270,180,51.5,gr,snacks
PALOMITAS,Palomitas 12 Und Caramelo PALOMITAS 240 gr,9410,240,39.21,gr,snacks
PIAZZA,BARQUILLO x 10UND FRESA PIAZZA 45 gr,3430,45,76.22,gr,snacks
MARGARITA,Papa Clásica Limón Y Pimienta MARGARITA 222 gr,17650,222,79.5,gr,snacks
PRINGLES,PAPAS QUESO PRINGLES 124 gr,13750,124,110.89,gr,snacks
LOK PREMIUM PRODUCTS,CHOCOLATE 70 LOK LOK PREMIUM PRODUCTS 85 gr,12000,85,141.18,gr,snacks
LA VICTORIA,MIXTO GIGANTE LA VICTORIA 420 gr,10350,420,24.64,gr,snacks
SEGALCO,PACA MINI LONCHERA SEGALCO 72 gr,14100,72,195.83,gr,snacks
ITALO,CHOCOLATINA SIN AZUCAR B ITALO 72 gr,10600,72,147.22,gr,snacks
CHOCOBREAK,Tradicional Bolsa CHOCOBREAK 150 gr,6660,150,44.4,gr,snacks
